Days,"t_half = 25.000 
t_max = 14.000","t_half = 25.000 
t_max = 17.500","t_half = 25.000 
t_max = 21.000","t_half = 25.000 
t_max = 24.500","t_half = 25.000 
t_max = 28.000","t_half = 28.143 
t_max = 14.000","t_half = 28.143 
t_max = 17.500","t_half = 28.143 
t_max = 21.000","t_half = 28.143 
t_max = 24.500","t_half = 28.143 
t_max = 28.000","t_half = 31.286 
t_max = 14.000","t_half = 31.286 
t_max = 17.500","t_half = 31.286 
t_max = 21.000","t_half = 31.286 
t_max = 24.500","t_half = 31.286 
t_max = 28.000","t_half = 34.429 
t_max = 14.000","t_half = 34.429 
t_max = 17.500","t_half = 34.429 
t_max = 21.000","t_half = 34.429 
t_max = 24.500","t_half = 34.429 
t_max = 28.000","t_half = 37.571 
t_max = 14.000","t_half = 37.571 
t_max = 17.500","t_half = 37.571 
t_max = 21.000","t_half = 37.571 
t_max = 24.500","t_half = 37.571 
t_max = 28.000","t_half = 40.714 
t_max = 14.000","t_half = 40.714 
t_max = 17.500","t_half = 40.714 
t_max = 21.000","t_half = 40.714 
t_max = 24.500","t_half = 40.714 
t_max = 28.000","t_half = 43.857 
t_max = 14.000","t_half = 43.857 
t_max = 17.500","t_half = 43.857 
t_max = 21.000","t_half = 43.857 
t_max = 24.500","t_half = 43.857 
t_max = 28.000","t_half = 47.000 
t_max = 14.000","t_half = 47.000 
t_max = 17.500","t_half = 47.000 
t_max = 21.000","t_half = 47.000 
t_max = 24.500","t_half = 47.000 
t_max = 28.000","t_half = 50.143 
t_max = 14.000","t_half = 50.143 
t_max = 17.500","t_half = 50.143 
t_max = 21.000","t_half = 50.143 
t_max = 24.500","t_half = 50.143 
t_max = 28.000","t_half = 53.286 
t_max = 14.000","t_half = 53.286 
t_max = 17.500","t_half = 53.286 
t_max = 21.000","t_half = 53.286 
t_max = 24.500","t_half = 53.286 
t_max = 28.000","t_half = 56.429 
t_max = 14.000","t_half = 56.429 
t_max = 17.500","t_half = 56.429 
t_max = 21.000","t_half = 56.429 
t_max = 24.500","t_half = 56.429 
t_max = 28.000","t_half = 59.571 
t_max = 14.000","t_half = 59.571 
t_max = 17.500","t_half = 59.571 
t_max = 21.000","t_half = 59.571 
t_max = 24.500","t_half = 59.571 
t_max = 28.000","t_half = 62.714 
t_max = 14.000","t_half = 62.714 
t_max = 17.500","t_half = 62.714 
t_max = 21.000","t_half = 62.714 
t_max = 24.500","t_half = 62.714 
t_max = 28.000","t_half = 65.857 
t_max = 14.000","t_half = 65.857 
t_max = 17.500","t_half = 65.857 
t_max = 21.000","t_half = 65.857 
t_max = 24.500","t_half = 65.857 
t_max = 28.000","t_half = 69.000 
t_max = 14.000","t_half = 69.000 
t_max = 17.500","t_half = 69.000 
t_max = 21.000","t_half = 69.000 
t_max = 24.500","t_half = 69.000 
t_max = 28.000"
2020-08-18,112947431.86140361,112944018.5400213,112940312.84527667,112936525.85051912,112933100.63532199,112942768.53418095,112940089.8261634,112937312.3459014,112934554.71744965,112932041.61297898,112939143.49894986,112937050.71839987,112934949.78023948,112932909.50818628,112931047.57856178,112936375.34873262,112934738.29076852,112933131.50662014,112931595.60308233,112930194.32031918,112934272.55550508,112932984.40813743,112931739.74817075,112930562.82813965,112929489.31334962,112932670.45476533,112931647.67141838,112930670.0986008,112929752.37495194,112928915.073722,112931439.97787952,112930619.07547075,112929840.35128644,112929112.7156224,112928448.36859833,112930484.50706705,112929817.96811734,112929188.99517977,112928603.03308961,112928067.49116766,112929733.2952025,112929185.7473737,112928670.98980786,112928192.33446656,112927754.36575282,112929134.97103028,112928680.06060852,112928253.57248703,112927857.48093769,112927494.65480952,112928652.23933627,112928270.23444568,112927912.87118362,112927581.26792052,112927277.22116241,112928257.89345366,112927933.90874161,112927631.38007502,112927350.86678556,112927093.4759245,112927931.93044059,112927654.63467206,112927396.1449524,112927156.6478136,112926936.79470272,112927659.50233765,112927420.1842901,112927197.47891615,112926991.31900223,112926802.04684028,112927429.47144195,112927221.3653938,112927028.05745004,112926849.3042393,112926685.23288536
2020-08-19,112945799.21598782,112942355.87104762,112938632.52699968,112934850.16575174,112931471.41998063,112941005.29723224,112938327.5550381,112935569.73207723,112932856.57505219,112930420.3261903,112937311.2340209,112935244.93514806,112933189.89413854,112931218.27289476,112929449.9110788,112934523.35308504,112932931.60102741,112931387.69274718,112929933.70155798,112928633.12065071,112932435.93033864,112931205.6240809,112930033.64772446,112928944.57076572,112927972.80618109,112930871.8893425,112929914.34899665,112929014.08990255,112928185.41779606,112927447.31132355,112929692.69292134,112928940.59876736,112928240.29053703,112927600.01206152,112927030.33269463,112928795.07692815,112928198.21777038,112927646.48231106,112927144.50344813,112926698.15588766,112928103.90050681,112927625.10848,112927185.01781528,112926786.08921564,112926431.51688153,112927565.0366332,112927176.82311393,112926821.64670692,112926500.6476832,112926215.45783623,112927139.5601689,112926821.52375916,112926531.73461899,112926270.52208635,112926038.5900559,112926799.37890218,112926536.28237653,112926297.46646495,112926082.75787729,112925892.3001766,112926524.08132298,112926304.45260102,112926105.8515264,112925927.79102235,112925770.07137886,112926298.70725974,112926113.83062209,112925947.32306197,112925798.5008149,112925666.95138697,112926112.18418221,112925955.37452075,112925814.76027992,112925689.53450078,112925579.15166059
2020-08-20,112947387.48605323,112943935.12716918,112940163.04268932,112936270.7769476,112932708.72410363,112942579.94707346,112939856.64120845,112937019.15510124,112934182.41305003,112931575.01085474,112938822.42056942,112936688.06798819,112934537.81038336,112932439.62751254,112930513.40023278,112935943.32506256,112934271.50456421,112932626.71723646,112931049.57906744,112929605.00883181,112933752.69272998,112932437.42909482,112931164.86629577,112929959.40357931,112928857.25827341,112932083.36287318,112931040.49689503,112930043.28529188,112929106.44120456,112928250.71736734,112930802.44774792,112929967.35080282,112929175.42360517,112928435.54717052,112927759.88844588,112929809.55565175,112929133.49993901,112928496.19024613,112927902.95860475,112927361.06582159,112929030.73674418,112928477.27334891,112927957.79200682,112927475.43644431,112927034.58454835,112928412.09428681,112927953.985792,112927525.42478688,112927128.18503769,112926764.90366283,112927914.41826814,112927531.23819296,112927173.73060502,112926842.79735164,112926539.99615055,112927509.08082455,112927185.41122992,112926884.13113254,112926605.57781914,112926350.62213059,112927175.03559197,112926899.14273888,112926642.89982843,112926406.27221309,112926189.68247776,112926896.67199413,112926659.54298228,112926439.79276058,112926237.13746534,112926051.69992433,112926662.29522996,112926456.93927145,112926267.0820823,112926092.27010757,112925932.42097431
2020-08-21,112946827.56249374,112943347.30094807,112939540.18034802,112935604.47976798,112931999.83600324,112941920.66612568,112939176.93501996,112936318.59314103,112933461.34885536,112930838.26064949,112938086.66471976,112935941.25970303,112933782.95108701,112931680.8014149,112929756.78562257,112935154.8088427,112933480.94746982,112931838.50755249,112930268.91720818,112928837.93570077,112932931.88486019,112931622.09967698,112930359.64804451,112929169.38566005,112928087.70189317,112931246.15446928,112930214.48076873,112929232.77927972,112928315.93196924,112927484.51891059,112929960.33122288,112929140.45737794,112928367.5344739,112927650.4166956,112927000.93400955,112928970.39876428,112928312.20646118,112927695.96001841,112927126.84490788,112926611.71957254,112928199.65716192,112927665.62592614,112927168.23337816,112926710.41037726,112926296.11965396,112927592.22663392,112927154.33041772,112926748.16516778,112926375.26010703,112926037.85091627,112927107.5164032,112926744.76811257,112926409.4790769,112926102.29616646,112925824.40146892,112926715.96323611,112926412.55846408,112926133.00457045,112925877.3858247,112925646.22754978,112926395.9031067,112926139.85027315,112925904.64527127,112925690.00919373,112925496.04947725,112926131.32913373,112925913.45037222,112925713.93646653,112925532.27141991,112925368.29156813,112925910.30186296,112925723.50734462,112925553.02802679,112925398.19167513,112925258.65552922
2020-08-22,112946873.15404178,112943371.9636979,112939527.74353096,112935531.16133134,112931843.70797914,112941893.51299441,112939123.00418033,112936227.78791426,112933320.9754816,112930637.19875036,112937987.49244033,112935814.93922336,112933623.73137048,112931482.31126928,112929513.90438247,112934991.65735912,112933293.200402,112931623.23495394,112930023.2430418,112928559.87717254,112932715.39467601,112931384.71203622,112930100.13657208,112928886.73934372,112927781.49605623,112930986.83826412,112929938.09819113,112928939.07297325,112928004.84364052,112927156.34761249,112929667.36580563,112928833.90975598,112928047.66578233,112927317.62451571,112926655.81520046,112928651.29651469,112927982.48879361,112927356.14333297,112926777.51936318,112926253.57032493,112927860.3540096,112927318.14287418,112926813.1943238,112926348.4631076,112925927.94009718,112927237.32306595,112926793.20499167,112926381.4697032,112926003.63427533,112925661.92055465,112926740.54351114,112926373.12914173,112926033.81325622,112925723.20589577,112925442.4494741,112926339.62133546,112926032.77901843,112925750.395496,112925492.50194661,112925259.56849764,112926012.25746572,112925753.73454852,112925516.62915213,112925300.59895416,112925105.68721595,112925741.9633573,112925522.37589075,112925321.68397297,112925139.30194218,112924974.99710143,112925516.43517399,112925328.53149116,112925157.43692641,112925002.40607817,112924863.02487674
2020-08-23,112946826.19619027,112943301.7979629,112939418.8237166,112935360.6654146,112931591.11460762,112941768.07917719,112938969.66961862,112936037.21856071,112933081.5133551,112930339.07447286,112937786.10844843,112935586.2721804,112933362.8500504,112931183.88454974,112929174.0633555,112934724.04783866,112933001.70228092,112931305.73420587,112929677.84654051,112928185.71599795,112932393.65656777,112931043.47418073,112929738.94236542,112928505.46611151,112927380.6793667,112930622.65299264,112929558.78311512,112928545.0700113,112927596.8727579,112926735.5175038,112929270.78682171,112928426.0824348,112927629.46991347,112926890.12535846,112926220.28243168,112928230.45213564,112927553.6370232,112926920.33808097,112926335.91585466,112925807.40789396,112927421.58222309,112926873.97192305,112926364.70953202,112925896.78649555,112925474.20184252,112926785.4609898,112926337.99436481,112925923.95544967,112925544.85220696,112925202.86809367,112926279.23647869,112925910.06071883,112925569.9560826,112925259.49259077,112924979.74670666,112925871.59665449,112925564.20749554,112925282.16721663,112925025.44693722,112924794.43532269,112925539.54736836,112925281.39840661,112925045.47533248,112924831.36332159,112924639.01620671,112925266.07872957,112925047.5571392,112924848.66381335,112924668.73331875,112924507.44022375,112925038.49764954,112924852.17467214,112924683.32598637,112924531.12261157,112924395.05726568
2020-08-24,112947272.86083025,112943743.53000303,112939836.76272063,112935724.24347591,112931863.99316499,112942175.8121405,112939357.62031046,112936390.64716908,112933380.47086783,112930561.41941546,112938140.43180901,112935912.9502597,112933650.99065498,112931420.36144076,112929345.18211485,112935020.73115474,112933267.5219058,112931532.84553137,112929857.50882308,112928309.26655175,112932634.38147508,112931252.8693247,112929911.39685978,112928635.06448963,112927461.80101359,112930811.8783556,112929717.68515486,112928669.61961664,112927682.99234264,112926779.46841154,112929413.89564367,112928540.57028507,112927712.41652296,112926938.66860747,112926231.8804581,112928332.80262542,112927629.32788809,112926967.22947949,112926351.96647796,112925790.85954417,112927488.09132269,112926915.81125587,112926380.29505602,112925884.64396203,112925433.10113937,112926820.46753614,112926350.23662513,112925912.25138567,112925508.12828809,112925140.25966437,112926286.49718894,112925896.32934563,112925534.34620509,112925201.21989651,112924898.20549972,112925854.33740012,112925527.5796211,112925225.50519986,112924948.17919067,112924696.14341255,112925500.53172025,112925224.4900622,112924970.17627236,112924737.26100579,112924525.82993877,112925207.6765843,112924972.59957054,112924756.78146839,112924559.63423415,112924380.94643237,112924962.74710347,112924761.07922848,112924576.61623162,112924408.59905562,112924256.61941671
2020-08-25,112947725.78572957,112944188.85037947,112940253.85969086,112936080.0009161,112932118.98340528,112942585.58452636,112939743.6808767,112936736.757209,112933664.9024423,112930760.35315852,112938489.84652896,112936230.13467638,112933923.99260256,112931634.99531132,112929487.00308904,112935304.28902821,112933515.5552163,112931736.88067594,112930008.3035839,112928397.9896078,112932853.66813612,112931436.5112726,112930053.49848205,112928729.59099755,112927503.30149826,112930971.99441777,112929843.75427918,112928757.57070151,112927728.86490017,112926779.86957859,112929521.22874844,112928616.25454368,112927753.64447285,112926942.82585013,112926196.84495921,112928393.82298109,112927661.36664882,112926968.34804206,112926320.431232,112925725.34559356,112927508.78715312,112926910.17682748,112926346.98995908,112925822.51740794,112925341.33622211,112926806.13602495,112926312.07079868,112925849.32526462,112925419.68160518,112925025.80407673,112926241.71487024,112925829.99541885,112925445.82437228,112925090.01489273,112924764.04425453,112925783.01145723,112925436.7572369,112925114.75459105,112924817.18706861,112924544.77919522,112925405.9809103,112925112.27795063,112924840.01692322,112924588.96740618,112924359.36644968,112925092.71693355,112924841.61108851,112924609.58321784,112924396.1275764,112924201.15912907,112924829.7714614,112924613.52537848,112924414.37946634,112924231.64296609,112924065.01394722
2020-08-26,112947757.3486221,112944209.58911413,112940249.77856451,112936028.56127594,112931995.48465128,112942557.73284884,112939697.57742043,112936662.95715177,112933550.58245757,112930592.14560282,112938400.1907503,112936120.02005778,112933787.5146369,112931465.06450059,112929276.63901436,112935157.87117746,112933349.52397983,112931547.77136031,112929792.32353877,112928151.61205764,112932658.68825823,112931224.1817849,112929821.90566885,112928476.78708495,112927227.57640593,112930737.12801068,112929594.22271882,112928492.39248152,112927447.09891085,112926480.73970276,112929254.32033043,112928337.27133387,112927462.14204293,112926638.39878681,112925879.18546061,112928101.43612549,112927359.18444848,112926656.22427717,112925998.23733951,112925393.0006033,112927196.18930732,112926589.6952195,112926018.63754399,112925486.30295476,112924997.28249153,112926477.46162806,112925977.07441515,112925508.10046732,112925072.30081762,112924672.33243714,112925900.1750079,112925483.39236832,112925094.28915831,112924733.64569269,112924402.91907412,112925431.09206763,112925080.78332001,112924754.87166023,112924453.50031842,112924177.36618066,112925045.60946162,112924748.65942942,112924473.29966247,112924219.25497466,112923986.7306924,112924725.3947655,112924471.68968497,112924237.20824187,112924021.39751996,112923824.13873558,112924456.67570645,112924238.35242169,112924037.27010155,112923852.6897285,112923684.27482171
2020-08-27,112948135.30053143,112944579.04220557,112940590.39171791,112936307.18429922,112932171.75795418,112942889.02720213,112940004.24820289,112936928.9127763,112933754.07643014,112930709.07404092,112938666.81959365,112936353.5219787,112933976.14540054,112931594.81033315,112929333.21513045,112935354.1376744,112933509.5664621,112931663.44555552,112929854.7491482,112928152.38693227,112932786.55778904,112931316.07033181,112929872.35520957,112928480.25315116,112927179.17035429,112930802.44065407,112929625.60696365,112928486.28351273,112927400.08856356,112926390.03793582,112929264.34272493,112928316.23723963,112927407.77879612,112926548.65528984,112925752.52713083,112928063.5036814,112927293.30538726,112926560.99232912,112925872.4602751,112925235.89589673,112927117.05820619,112926485.65312928,112925888.8536281,112925330.12769753,112924814.38344923,112926363.06689833,112925840.5805331,112925349.05685501,112924890.40038247,112924467.51056254,112925755.59820242,112925319.24710284,112924910.37531705,112924529.87148461,112924179.37702271,112925260.62500256,112924892.98911893,112924549.7145899,112924231.02291371,112923937.75053328,112924852.8534467,112924540.54417238,112924249.89669469,112923980.68936476,112923733.23272689,112924513.36539082,112924246.02176306,112923998.04258649,112923768.90849192,112923558.5795006,112924227.89984654,112923997.44066307,112923784.40721762,112923588.07799794,112923408.17489423
2020-08-28,112947138.64779995,112943552.54887073,112939532.96032193,112935218.52178396,112931061.81326863,112941777.2582997,112938876.35412462,112935790.213651,112932612.02988312,112929576.06418175,112937474.46365963,112935159.17838104,112932787.92251706,112930422.73775637,112928189.56284554,112934114.21927917,112932280.06036055,112930453.06677757,112928673.4883997,112927011.0198897,112931526.20579173,112930075.81054008,112928660.36277983,112927305.36784784,112926050.23191607,112929541.76659946,112928391.8859523,112927286.66321653,112926241.93277916,112925280.31040615,112928017.09513095,112927100.34585601,112926229.24765363,112925413.41560005,112924665.92972451,112926838.37273327,112926101.9918481,112925408.42374043,112924763.32285184,112924174.23648797,112925919.01935244,112925322.45548497,112924764.48933746,112924248.25996424,112923778.04076669,112925194.51356219,112924706.88018963,112924253.42396975,112923835.683492,112923455.95884725,112924617.20692207,112924215.0396508,112923842.93615283,112923501.41212328,112923191.55747093,112924151.97878674,112923817.42182961,112923509.3081609,112923227.49605556,112922972.32113595,112923772.87389386,112923492.27841543,112923235.02947271,112923000.5605129,112922788.72997338,112923460.60374674,112923223.47088309,112923007.07487108,112922810.5735171,112922633.51932868,112923200.7282503,112922998.92215383,112922815.66920854,112922649.94813997,112922501.11307685
2020-08-29,112948015.57564336,112944425.16642433,112940372.01081286,112935975.35212904,112931671.9357024,112942628.47124018,112939693.84635365,112936548.17378289,112933275.3352492,112930103.92976716,112938257.53375061,112935890.16760114,112933446.40298563,112930984.20685612,112928628.36655408,112934806.3532511,112932910.7181219,112931007.11030352,112929134.32901885,112927362.71154535,112932119.30988464,112930604.38263914,112929113.66818894,112927672.46061663,112926321.37863919,112930037.05135983,112928823.60359676,112927647.45094012,112926524.74681294,112925479.37567727,112928420.85169129,112927443.7925178,112926507.4843777,112925622.04379445,112924801.68510789,112927159.16186374,112926366.85882938,112925614.21694568,112924907.41342476,112924254.94493468,112926165.99445829,112925518.30199495,112924907.27492261,112924336.52870084,112923811.10661706,112925376.5144748,112924842.52907842,112924341.6285625,112923875.758808,112923447.83474126,112924742.32933193,112924298.34168456,112923883.89881426,112923499.85230975,112923147.77972071,112924227.41692615,112923855.21803299,112923509.33101478,112923189.8847948,112922897.60085271,112923804.90970114,112923490.45957394,112923199.48365895,112922931.62968509,112922687.06141663,112923454.66770142,112923187.07774326,112922940.52278641,112922714.3275925,112922508.28652492,112923161.48981906,112922932.25640441,112922721.98378465,112922529.77847935,112922355.18641832
